date,customer_id,region_id,region_preference_product,customer_estimated_product_adoption,customer_estimated_size,region_preference_competitor_1,region_preference_competitor_2,region_preference_competitor_3,region_preference_competitor_4,region_preference_competitor_5,region_preference_competitor_6,region_preference_competitor_7,number_of_days_since_last_promotion,promotional_activity_1,promotional_activity_2,region_teenager_percent,sales
01-06-19,534,145,1,High,Very Big,0,1,0,0,1,1,0,93,0,0,10.92729047,123
01-07-19,534,145,0,High,Very Big,0,1,0,0,1,0,0,19,0,1,10.92729047,107
01-08-19,534,145,0,High,Very Big,0,1,0,0,1,0,0,15,0,1,10.92729047,126
01-09-19,534,145,0,High,Very Big,0,1,0,0,1,0,0,21,0,1,10.92729047,116
01-10-19,534,145,0,High,Very Big,0,1,0,0,1,0,0,52,0,0,10.92729047,110
01-11-19,534,145,0,High,Very Big,0,1,0,0,1,0,0,82,0,0,10.92729047,116
01-12-19,534,145,0,High,Very Big,0,1,0,0,1,0,0,113,0,0,10.92729047,114
01-01-20,534,145,0,High,Very Big,0,0,0,0,1,1,0,18,0,1,10.92729047,110
01-02-20,534,145,0,High,Very Big,0,0,0,0,1,1,0,47,0,0,10.92729047,114
01-01-19,535,353,0,Low,Big,0,0,0,0,0,0,0,10,0,1,8.488258019,109
01-02-19,535,353,0,Low,Big,0,0,0,0,0,0,0,8,0,1,8.488258019,111
01-03-19,535,353,0,Low,Big,0,0,0,0,0,0,0,39,0,0,8.488258019,109
01-04-19,535,353,0,Low,Big,0,0,0,0,0,0,0,26,0,1,8.488258019,121
01-05-19,535,353,0,Low,Big,0,0,0,0,0,0,0,22,0,1,8.488258019,113
01-06-19,535,353,0,Low,Big,0,0,0,0,0,0,0,52,0,0,8.488258019,137
01-07-19,535,353,0,Low,Big,0,0,0,1,0,0,1,83,0,0,8.488258019,123
01-08-19,535,353,0,Low,Big,0,0,0,1,0,0,1,17,0,1,8.488258019,118
01-09-19,535,353,0,Low,Big,0,0,0,1,0,0,1,24,0,1,8.488258019,123
01-10-19,535,353,0,Low,Big,0,0,0,1,0,0,1,55,0,0,8.488258019,125
01-11-19,535,353,0,Low,Big,0,0,0,1,0,0,1,17,0,1,8.488258019,117
01-12-19,535,353,0,Low,Big,0,0,0,1,0,0,1,48,0,0,8.488258019,117
01-01-20,535,353,0,Low,Big,0,0,0,1,0,0,1,79,0,0,8.488258019,122
01-02-20,535,353,0,Low,Big,0,0,0,1,0,0,1,108,0,0,8.488258019,111
01-01-19,536,354,0,Low,Big,0,0,0,0,1,0,0,104,0,0,11.63642892,106
01-02-19,536,354,0,Very Low,Big,0,0,0,0,1,0,0,8,0,1,11.63642892,109
01-03-19,536,354,0,Very Low,Big,0,0,0,0,1,0,0,39,0,0,11.63642892,108
01-04-19,536,354,0,Very Low,Big,0,0,0,0,1,0,0,69,0,0,11.63642892,108
01-05-19,536,354,0,High,Big,0,0,0,0,1,0,0,14,0,1,11.63642892,106
01-06-19,536,354,0,High,Big,0,0,0,0,1,0,0,2,0,1,11.63642892,103
01-07-19,536,354,0,High,Big,0,0,0,0,1,0,0,33,0,0,11.63642892,106
01-08-19,536,354,0,High,Big,0,0,0,0,1,0,0,1,0,1,11.63642892,104
01-09-19,536,354,0,High,Big,0,0,0,0,1,0,0,31,0,0,11.63642892,104
01-10-19,536,354,0,High,Big,0,0,0,0,1,0,0,62,0,0,11.63642892,108
01-11-19,536,354,0,High,Big,0,0,0,0,1,0,0,15,0,1,11.63642892,107
01-12-19,536,354,0,High,Big,0,0,0,0,1,0,0,46,0,0,11.63642892,0
01-01-20,536,354,0,High,Big,0,0,0,0,1,0,0,77,0,0,11.63642892,110
01-02-20,536,354,0,High,Big,0,0,0,0,1,0,0,3,0,1,11.63642892,105
01-01-19,537,355,0,Low,Big,0,0,0,1,0,0,1,17,0,1,8.633605599,103
01-02-19,537,355,0,Low,Big,0,0,0,1,0,0,1,45,0,0,8.633605599,104
01-03-19,537,355,0,Low,Big,0,0,0,1,0,0,1,76,0,0,8.633605599,106
01-04-19,537,355,0,Low,Big,0,0,0,1,0,0,1,21,0,1,8.633605599,103
01-05-19,537,355,0,Low,Big,0,0,0,1,0,0,1,16,0,2,8.633605599,0
01-06-19,537,355,0,Low,Big,0,0,0,1,0,0,1,46,0,0,8.633605599,109
01-07-19,537,355,0,Low,Big,1,0,0,0,0,0,1,2,0,2,8.633605599,0
01-08-19,537,355,0,Low,Big,1,0,0,0,0,0,1,33,0,0,8.633605599,0
01-09-19,537,355,0,Low,Big,1,0,0,0,0,0,1,12,0,2,8.633605599,112
01-10-19,537,355,0,Low,Big,1,0,0,0,0,0,1,43,0,0,8.633605599,104
01-11-19,537,355,0,Low,Big,1,0,0,0,0,0,1,18,0,1,8.633605599,103
01-12-19,537,355,0,Low,Big,1,0,0,0,0,0,1,49,0,0,8.633605599,106
01-01-20,537,355,0,Low,Big,1,1,0,1,0,0,1,80,0,0,8.633605599,0
01-02-20,537,355,0,Low,Big,1,1,0,1,0,0,1,25,0,1,8.633605599,106
01-01-19,538,356,1,Low,Big,0,1,0,1,0,1,1,13,0,2,9.414450808,103
01-02-19,538,356,1,Low,Big,0,1,0,1,0,1,1,41,0,0,9.414450808,0
01-03-19,538,356,1,Low,Big,0,1,0,1,0,1,1,72,0,0,9.414450808,103
01-04-19,538,356,1,Low,Big,0,1,0,1,0,1,1,25,0,1,9.414450808,0
01-05-19,538,356,1,Low,Big,0,1,0,1,0,1,1,56,0,0,9.414450808,103
01-06-19,538,356,1,Low,Big,0,1,0,1,0,1,1,86,0,0,9.414450808,103
01-07-19,538,356,0,Low,Big,0,1,0,1,0,1,1,2,0,1,9.414450808,0
01-08-19,538,356,0,Low,Big,0,1,0,1,0,1,1,33,0,0,9.414450808,103
01-09-19,538,356,0,Low,Big,0,1,0,1,0,1,1,63,0,0,9.414450808,0
01-10-19,538,356,0,Low,Big,0,1,0,1,0,1,1,94,0,0,9.414450808,0
01-11-19,538,356,0,Low,Big,0,1,0,1,0,1,1,124,0,0,9.414450808,0
01-12-19,538,356,0,Low,Big,0,1,0,1,0,1,1,155,0,0,9.414450808,103
01-01-20,538,356,0,Low,Big,0,1,0,1,0,1,1,186,0,0,9.414450808,0
01-02-20,538,356,0,Low,Big,0,1,0,1,0,1,1,2,0,1,9.414450808,0
01-01-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,2,1,3,18.1816621,151
01-02-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,1,2,2,18.1816621,144
01-03-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,32,2,0,18.1816621,150
01-04-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,27,2,1,18.1816621,141
01-05-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,58,1,0,18.1816621,148
01-06-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,11,0,1,18.1816621,151
01-07-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,20,0,1,18.1816621,140
01-08-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,10,1,1,18.1816621,140
01-09-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,40,2,0,18.1816621,123
01-10-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,21,2,1,18.1816621,129
01-11-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,9,2,1,18.1816621,121
01-12-19,539,27,1,High,Very Big,0,0,0,0,0,1,1,40,1,0,18.1816621,124
01-01-20,539,27,1,High,Very Big,0,1,0,1,0,1,1,9,0,2,18.1816621,122
01-02-20,539,27,1,High,Very Big,0,1,0,1,0,1,1,38,0,0,18.1816621,119
01-01-19,540,357,0,Low,Big,1,1,0,0,0,0,0,45,0,0,9.647913017,0
01-02-19,540,357,0,Low,Big,1,1,0,0,0,0,0,73,0,0,9.647913017,0
01-03-19,540,357,0,Low,Big,1,1,0,0,0,0,0,26,0,1,9.647913017,101
01-04-19,540,357,0,Low,Big,1,1,0,0,0,0,0,56,0,0,9.647913017,0
01-05-19,540,357,0,Low,Small,1,1,0,0,0,0,0,18,0,1,9.647913017,0
01-06-19,540,357,0,Low,Small,1,1,0,0,0,0,0,48,0,0,9.647913017,106
01-07-19,540,357,0,Low,Small,1,1,0,0,0,0,0,79,0,0,9.647913017,109
01-08-19,540,357,0,Low,Small,1,1,0,0,0,0,0,2,0,1,9.647913017,0
01-09-19,540,357,0,Low,Small,1,1,0,0,0,0,0,21,0,1,9.647913017,0
01-10-19,540,357,0,Low,Small,1,1,0,0,0,0,0,52,0,0,9.647913017,104
01-11-19,540,357,0,Low,Small,1,1,0,0,0,0,0,82,0,0,9.647913017,0
01-12-19,540,357,0,Low,Small,1,1,0,0,0,0,0,113,0,0,9.647913017,0
01-01-20,540,357,0,Low,Small,1,1,0,0,0,1,0,144,0,0,9.647913017,103
01-02-20,540,357,0,Low,Small,1,1,0,0,0,1,0,173,0,0,9.647913017,0
01-01-19,541,3,-1,,,-1,0,-1,-1,-1,-1,-1,24,0,1,21.73611241,117
01-02-19,541,3,-1,,,-1,0,-1,-1,-1,-1,-1,52,0,0,21.73611241,121
01-03-19,541,3,-1,,,-1,0,-1,-1,-1,-1,-1,83,0,0,21.73611241,118
01-04-19,541,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,25,1,1,21.73611241,116
01-05-19,541,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,56,1,0,21.73611241,124
01-06-19,541,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,86,1,0,21.73611241,116
01-07-19,541,3,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,117,2,0,21.73611241,119
01-08-19,541,3,-1,,,-1,0,-1,-1,-1,-1,-1,26,1,1,21.73611241,116
01-09-19,541,3,-1,,,-1,0,-1,-1,-1,-1,-1,56,1,0,21.73611241,113
01-10-19,541,3,-1,,,-1,0,-1,-1,-1,-1,-1,87,1,0,21.73611241,119
01-11-19,541,3,-1,,,-1,0,-1,-1,-1,-1,-1,117,1,0,21.73611241,116
01-12-19,541,3,-1,,,-1,0,-1,-1,-1,-1,-1,148,1,0,21.73611241,121
01-01-20,541,3,-1,,,-1,1,-1,-1,-1,-1,-1,179,1,0,21.73611241,119
01-02-20,541,3,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,10,1,1,21.73611241,111
01-01-19,542,51,0,Low,Big,0,1,0,1,0,0,1,17,0,1,11.21886578,108
01-02-19,542,51,0,Low,Big,0,1,0,1,0,0,1,45,0,0,11.21886578,106
01-03-19,542,51,0,Low,Big,0,1,0,1,0,0,1,76,0,0,11.21886578,109
01-04-19,542,51,0,Low,Big,0,1,0,1,0,0,1,106,0,0,11.21886578,106
01-05-19,542,51,0,Low,Big,0,1,0,1,0,0,1,11,0,1,11.21886578,108
01-06-19,542,51,0,Low,Big,0,1,0,1,0,0,1,41,0,0,11.21886578,108
01-07-19,542,51,0,Low,Big,0,1,0,1,0,1,1,72,0,0,11.21886578,107
01-08-19,542,51,0,Low,Big,0,1,0,1,0,1,1,103,0,0,11.21886578,104
01-09-19,542,51,0,Low,Big,0,1,0,1,0,1,1,133,0,0,11.21886578,106
01-10-19,542,51,0,Low,Big,0,1,0,1,0,1,1,164,0,0,11.21886578,107
01-11-19,542,51,0,Low,Big,0,1,0,1,0,1,1,194,0,0,11.21886578,107
01-12-19,542,51,0,Low,Big,0,1,0,1,0,1,1,225,0,0,11.21886578,104
01-01-20,542,51,0,Low,Big,0,0,0,1,0,0,1,256,0,0,11.21886578,105
01-02-20,542,51,0,Low,Big,0,0,0,1,0,0,1,5,0,1,11.21886578,103
01-01-19,543,64,1,High,Very Big,0,0,0,0,1,0,1,0,0,2,14.92698302,105
01-02-19,543,64,1,High,Very Big,0,0,0,0,1,0,1,28,0,0,14.92698302,105
01-03-19,543,64,1,High,Very Big,0,0,0,0,1,0,1,12,0,2,14.92698302,104
01-04-19,543,64,1,High,Very Big,0,0,0,0,1,0,1,42,0,0,14.92698302,105
01-05-19,543,64,1,High,Very Big,0,0,0,0,1,0,1,73,0,0,14.92698302,105
01-06-19,543,64,1,High,Very Big,0,0,0,0,1,0,1,103,0,0,14.92698302,105
01-07-19,543,64,1,High,Very Big,0,0,0,0,1,0,0,134,0,0,14.92698302,104
01-08-19,543,64,1,High,Very Big,0,0,0,0,1,0,0,165,0,0,14.92698302,105
01-09-19,543,64,1,High,Very Big,0,0,0,0,1,0,0,0,0,2,14.92698302,104
01-10-19,543,64,1,High,Very Big,0,0,0,0,1,0,0,31,0,0,14.92698302,104
01-11-19,543,64,1,High,Very Big,0,0,0,0,1,0,0,16,0,1,14.92698302,107
01-12-19,543,64,1,High,Very Big,0,0,0,0,1,0,0,47,0,0,14.92698302,104
01-01-20,543,64,0,High,Very Big,0,0,0,0,1,0,0,8,0,2,14.92698302,103
01-02-20,543,64,0,High,Very Big,0,0,0,0,1,0,0,17,0,1,14.92698302,106
01-01-19,544,358,0,Low,Big,0,0,0,0,0,0,0,1,0,1,9.174422955,0
01-02-19,544,358,0,Low,Big,0,0,0,0,0,0,0,0,0,1,9.174422955,110
01-03-19,544,358,0,Low,Big,0,0,0,0,0,0,0,29,1,1,9.174422955,103
01-04-19,544,358,0,Low,Big,0,0,0,0,0,0,0,59,1,0,9.174422955,0
01-05-19,544,358,0,Low,Big,0,0,0,0,0,0,0,90,1,0,9.174422955,109
01-06-19,544,358,0,Low,Big,0,0,0,0,0,0,0,13,1,2,9.174422955,109
01-07-19,544,358,0,Low,Big,0,0,0,0,1,0,0,20,0,1,9.174422955,0
01-08-19,544,358,0,Low,Big,0,0,0,0,1,0,0,51,0,0,9.174422955,109
01-09-19,544,358,0,Low,Big,0,0,0,0,1,0,0,14,0,1,9.174422955,104
01-10-19,544,358,0,Low,Big,0,0,0,0,1,0,0,3,0,1,9.174422955,0
01-11-19,544,358,0,Low,Big,0,0,0,0,1,0,0,33,0,0,9.174422955,112
01-12-19,544,358,0,Low,Big,0,0,0,0,1,0,0,64,1,0,9.174422955,103
01-01-20,544,358,0,Low,Big,0,1,0,0,1,0,0,95,1,0,9.174422955,103
01-02-20,544,358,0,Low,Big,0,1,0,0,1,0,0,3,1,2,9.174422955,109
01-01-19,545,108,1,Low,Big,0,0,0,1,0,1,1,142,0,0,12.01314424,108
01-02-19,545,108,1,Low,Big,0,0,0,1,0,1,1,170,0,0,12.01314424,108
01-03-19,545,108,1,Low,Big,0,0,0,1,0,1,1,201,0,0,12.01314424,109
01-04-19,545,108,1,Low,Big,0,0,0,1,0,1,1,231,0,0,12.01314424,102
01-05-19,545,108,1,Low,Big,0,0,0,1,0,1,1,11,0,2,12.01314424,102
01-06-19,545,108,1,Low,Big,0,0,0,1,0,1,1,41,0,0,12.01314424,103
01-07-19,545,108,0,Low,Big,0,0,0,1,1,1,1,72,0,0,12.01314424,104
01-08-19,545,108,0,Low,Big,0,0,0,1,1,1,1,103,0,0,12.01314424,106
01-09-19,545,108,0,Low,Big,0,0,0,1,1,1,1,21,0,1,12.01314424,104
01-10-19,545,108,0,Low,Big,0,0,0,1,1,1,1,52,0,0,12.01314424,102
01-11-19,545,108,0,Low,Big,0,0,0,1,1,1,1,82,0,0,12.01314424,107
01-12-19,545,108,0,Low,Big,0,0,0,1,1,1,1,113,0,0,12.01314424,106
01-01-20,545,108,1,Low,Big,0,0,0,1,1,1,1,144,0,0,12.01314424,108
01-02-20,545,108,1,Low,Big,0,0,0,1,1,1,1,173,0,0,12.01314424,111
01-01-19,546,359,0,High,Very Big,0,1,0,0,1,0,0,101,0,0,11.24910959,127
01-02-19,546,359,0,High,Very Big,0,1,0,0,1,0,0,129,0,0,11.24910959,129
01-03-19,546,359,0,High,Small,0,1,0,0,1,0,0,25,0,1,11.24910959,122
01-04-19,546,359,0,High,Small,0,1,0,0,1,0,0,25,0,1,11.24910959,122
01-05-19,546,359,0,High,Small,0,1,0,0,1,0,0,7,0,1,11.24910959,142
01-06-19,546,359,0,High,Small,0,1,0,0,1,0,0,37,0,0,11.24910959,118
01-07-19,546,359,0,High,Small,0,1,0,1,0,0,0,68,0,0,11.24910959,117
01-08-19,546,359,0,High,Small,0,1,0,1,0,0,0,1,0,1,11.24910959,109
01-09-19,546,359,0,High,Small,0,1,0,1,0,0,0,31,0,0,11.24910959,125
01-10-19,546,359,0,High,Small,0,1,0,1,0,0,0,62,0,0,11.24910959,129
01-11-19,546,359,0,High,Small,0,1,0,1,0,0,0,92,0,0,11.24910959,116
01-12-19,546,359,0,High,Small,0,1,0,1,0,0,0,28,0,1,11.24910959,112
01-01-20,546,359,0,High,Small,0,0,1,1,0,0,0,21,0,1,11.24910959,110
01-02-20,546,359,0,High,Small,0,0,1,1,0,0,0,50,0,0,11.24910959,113
01-01-19,547,36,1,Low,Big,0,0,0,1,1,1,1,9,0,2,10.66904558,108
01-02-19,547,36,1,Low,Big,0,0,0,1,1,1,1,1,0,3,10.66904558,0
01-03-19,547,36,1,Low,Big,0,0,0,1,1,1,1,20,0,1,10.66904558,102
01-04-19,547,36,1,Low,Big,0,0,0,1,1,1,1,12,1,2,10.66904558,0
01-05-19,547,36,1,Low,Big,0,0,0,1,1,1,1,9,1,2,10.66904558,0
01-06-19,547,36,1,Low,Big,0,0,0,1,1,1,1,25,1,1,10.66904558,0
01-07-19,547,36,0,Low,Big,1,0,1,1,0,0,1,56,0,0,10.66904558,0
01-08-19,547,36,0,Low,Big,1,0,1,1,0,0,1,24,0,1,10.66904558,0
01-09-19,547,36,0,Low,Big,1,0,1,1,0,0,1,3,0,2,10.66904558,0
01-10-19,547,36,0,Low,Big,1,0,1,1,0,0,1,3,0,2,10.66904558,0
01-11-19,547,36,0,Low,Big,1,0,1,1,0,0,1,33,0,0,10.66904558,0
01-12-19,547,36,0,Low,Big,1,0,1,1,0,0,1,28,0,1,10.66904558,0
01-01-20,547,36,0,Low,Big,0,0,0,1,1,0,0,1,0,1,10.66904558,104
01-02-20,547,36,0,Low,Big,0,0,0,1,1,0,0,15,0,1,10.66904558,0
01-01-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,1,0,1,8.644054447,104
01-02-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,29,0,0,8.644054447,108
01-03-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,60,0,0,8.644054447,106
01-04-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,90,0,0,8.644054447,114
01-05-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,14,0,1,8.644054447,104
01-06-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,44,0,0,8.644054447,106
01-07-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,0,0,1,8.644054447,101
01-08-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,31,0,0,8.644054447,114
01-09-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,61,0,0,8.644054447,102
01-10-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,92,0,0,8.644054447,112
01-11-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,8,0,1,8.644054447,0
01-12-19,548,183,0,High,Very Big,0,1,0,0,1,0,0,39,0,0,8.644054447,108
01-01-20,548,183,0,High,Very Big,0,0,0,0,1,0,0,9,0,1,8.644054447,111
01-02-20,548,183,0,High,Very Big,0,0,0,0,1,0,0,38,0,0,8.644054447,113
01-01-19,549,360,1,Very Low,Small,0,1,0,1,0,1,0,139,0,0,10.56716172,113
01-02-19,549,360,1,Very Low,Small,0,1,0,1,0,1,0,167,0,0,10.56716172,113
01-03-19,549,360,1,Very Low,Small,0,1,0,1,0,1,0,9,0,1,10.56716172,107
01-04-19,549,360,1,Very Low,Small,0,1,0,1,0,1,0,12,0,1,10.56716172,120
01-05-19,549,360,1,Very Low,Small,0,1,0,1,0,1,0,43,0,0,10.56716172,107
01-06-19,549,360,1,Low,Small,0,1,0,1,0,1,0,9,0,1,10.56716172,112
01-07-19,549,360,1,Low,Small,0,1,0,1,0,1,0,6,0,1,10.56716172,118
01-08-19,549,360,1,Low,Small,0,1,0,1,0,1,0,5,0,1,10.56716172,109
01-09-19,549,360,1,Low,Small,0,1,0,1,0,1,0,24,0,1,10.56716172,112
01-10-19,549,360,1,Low,Small,0,1,0,1,0,1,0,55,0,0,10.56716172,113
01-11-19,549,360,1,Low,Small,0,1,0,1,0,1,0,85,0,0,10.56716172,116
01-12-19,549,360,1,Low,Small,0,1,0,1,0,1,0,15,0,1,10.56716172,109
01-01-20,549,360,1,Low,Small,0,0,0,1,0,0,0,46,0,0,10.56716172,112
01-02-20,549,360,1,Low,Small,0,0,0,1,0,0,0,12,0,1,10.56716172,109
01-01-19,550,361,0,High,Very Big,0,1,0,0,1,1,0,54,0,0,11.76226146,116
01-02-19,550,361,0,High,Very Big,0,1,0,0,1,1,0,17,0,1,11.76226146,125
01-03-19,550,361,0,High,Very Big,0,1,0,0,1,1,0,48,0,0,11.76226146,111
01-04-19,550,361,0,High,Very Big,0,1,0,0,1,1,0,78,0,0,11.76226146,120
01-05-19,550,361,0,High,Very Big,0,1,0,0,1,1,0,109,0,0,11.76226146,118
01-06-19,550,361,0,High,Very Big,0,1,0,0,1,1,0,139,0,0,11.76226146,114
01-07-19,550,361,0,High,Very Big,0,1,0,1,1,1,0,170,0,0,11.76226146,124
01-08-19,550,361,0,High,Very Big,0,1,0,1,1,1,0,201,0,0,11.76226146,118
01-09-19,550,361,0,High,Very Big,0,1,0,1,1,1,0,21,0,2,11.76226146,118
01-10-19,550,361,0,High,Very Big,0,1,0,1,1,1,0,52,0,0,11.76226146,122
01-11-19,550,361,0,High,Very Big,0,1,0,1,1,1,0,82,0,0,11.76226146,119
01-12-19,550,361,0,High,Very Big,0,1,0,1,1,1,0,113,0,0,11.76226146,121
01-01-20,550,361,0,High,Very Big,0,1,0,1,1,1,0,144,0,0,11.76226146,127
01-02-20,550,361,0,High,Very Big,0,1,0,1,1,1,0,173,0,0,11.76226146,118
01-01-19,551,218,0,Low,Very Big,0,0,0,1,1,0,1,7,0,2,8.686400045,102
01-02-19,551,218,0,Low,Very Big,0,0,0,1,1,0,1,35,0,0,8.686400045,101
01-03-19,551,218,0,Low,Very Big,0,0,0,1,1,0,1,29,1,1,8.686400045,101
01-04-19,551,218,0,Low,Very Big,0,0,0,1,1,0,1,28,1,1,8.686400045,104
01-05-19,551,218,0,,,0,0,0,1,1,0,1,15,1,1,8.686400045,103
01-06-19,551,218,0,Low,Very Big,0,0,0,1,1,0,1,2,1,2,8.686400045,103
01-07-19,551,218,0,Low,Very Big,0,0,0,1,0,0,1,6,0,1,8.686400045,103
01-08-19,551,218,0,Low,Very Big,0,0,0,1,0,0,1,37,0,0,8.686400045,104
01-09-19,551,218,0,Low,Very Big,0,0,0,1,0,0,1,19,0,2,8.686400045,105
01-10-19,551,218,0,Low,Very Big,0,0,0,1,0,0,1,6,0,1,8.686400045,102
01-11-19,551,218,0,Low,Very Big,0,0,0,1,0,0,1,36,0,0,8.686400045,102
01-12-19,551,218,0,Low,Very Big,0,0,0,1,0,0,1,25,0,1,8.686400045,105
01-01-20,551,218,0,Low,Very Big,0,1,0,1,0,0,1,7,0,1,8.686400045,103
01-02-20,551,218,0,Low,Very Big,0,1,0,1,0,0,1,22,0,1,8.686400045,103
01-01-19,552,362,0,High,Very Big,0,1,0,0,1,0,0,7,0,2,16.76152324,134
01-02-19,552,362,0,High,Very Big,0,1,0,0,1,0,0,0,0,1,16.76152324,113
01-03-19,552,362,0,High,Very Big,0,1,0,0,1,0,0,10,0,2,16.76152324,103
01-04-19,552,362,0,High,Very Big,0,1,0,0,1,0,0,6,0,2,16.76152324,115
01-05-19,552,362,0,Low,Very Big,0,1,0,0,1,0,0,16,0,1,16.76152324,109
01-06-19,552,362,0,Low,Very Big,0,1,0,0,1,0,0,5,0,1,16.76152324,112
01-07-19,552,362,0,Low,Very Big,0,1,0,0,1,0,0,15,0,2,16.76152324,112
01-08-19,552,362,0,Low,Very Big,0,1,0,0,1,0,0,46,0,0,16.76152324,106
01-09-19,552,362,0,Low,Very Big,0,1,0,0,1,0,0,12,1,3,16.76152324,0
01-10-19,552,362,0,Low,Very Big,0,1,0,0,1,0,0,29,1,1,16.76152324,121
01-11-19,552,362,0,Low,Very Big,0,1,0,0,1,0,0,12,1,2,16.76152324,0
01-12-19,552,362,0,Low,Very Big,0,1,0,0,1,0,0,15,1,2,16.76152324,103
01-01-20,552,362,0,Low,Very Big,0,1,0,0,1,0,0,46,0,0,16.76152324,121
01-02-20,552,362,0,Low,Very Big,0,1,0,0,1,0,0,75,0,0,16.76152324,114
01-01-19,553,363,1,Low,Big,0,0,0,0,1,0,0,49,0,0,9.7484987,114
01-02-19,553,363,1,Low,Big,0,0,0,0,1,0,0,77,1,0,9.7484987,119
01-03-19,553,363,1,Low,Big,0,0,0,0,1,0,0,19,0,2,9.7484987,120
01-04-19,553,363,1,Low,Big,0,0,0,0,1,0,0,4,0,2,9.7484987,113
01-05-19,553,363,1,Low,Big,0,0,0,0,1,0,0,3,0,1,9.7484987,134
01-06-19,553,363,1,Low,Big,0,0,0,0,1,0,0,33,0,0,9.7484987,107
01-07-19,553,363,0,Low,Big,0,0,0,0,1,0,0,64,0,0,9.7484987,114
01-08-19,553,363,0,Low,Big,0,0,0,0,1,0,0,95,0,0,9.7484987,116
01-09-19,553,363,0,Low,Big,0,0,0,0,1,0,0,13,0,2,9.7484987,0
01-10-19,553,363,0,Low,Big,0,0,0,0,1,0,0,8,0,1,9.7484987,107
01-11-19,553,363,0,Low,Big,0,0,0,0,1,0,0,38,0,0,9.7484987,114
01-12-19,553,363,0,Low,Big,0,0,0,0,1,0,0,69,0,0,9.7484987,111
01-01-20,553,363,0,Low,Big,0,0,0,0,1,0,0,100,0,0,9.7484987,106
01-02-20,553,363,0,Low,Big,0,0,0,0,1,0,0,24,0,1,9.7484987,106
01-01-19,554,364,0,High,Very Big,0,1,0,0,1,1,0,106,0,0,13.91331675,109
01-02-19,554,364,0,Very High,Very Big,0,1,0,0,1,1,0,9,0,1,13.91331675,110
01-03-19,554,364,0,Very High,Very Big,0,1,0,0,1,1,0,40,0,0,13.91331675,109
01-04-19,554,364,0,Very High,Very Big,0,1,0,0,1,1,0,70,0,0,13.91331675,119
01-05-19,554,364,0,Very High,Very Big,0,1,0,0,1,1,0,101,0,0,13.91331675,106
01-06-19,554,364,0,Very High,Very Big,0,1,0,0,1,1,0,131,0,0,13.91331675,112
01-07-19,554,364,0,Very High,Very Big,0,1,0,0,1,0,0,162,0,0,13.91331675,106
01-08-19,554,364,0,Very High,Very Big,0,1,0,0,1,0,0,9,0,1,13.91331675,106
01-09-19,554,364,0,Very High,Very Big,0,1,0,0,1,0,0,39,0,0,13.91331675,118
01-10-19,554,364,0,Very High,Very Big,0,1,0,0,1,0,0,1,0,1,13.91331675,109
01-11-19,554,364,0,Very High,Very Big,0,1,0,0,1,0,0,31,0,0,13.91331675,118
01-12-19,554,364,0,Very High,Very Big,0,1,0,0,1,0,0,62,0,0,13.91331675,112
01-01-20,554,364,0,Very High,Very Big,0,0,0,0,1,0,0,18,0,1,13.91331675,109
01-02-20,554,364,0,Very High,Very Big,0,0,0,0,1,0,0,47,0,0,13.91331675,109
01-01-19,555,365,1,High,Big,1,0,0,0,0,1,1,20,0,1,10.87090147,122
01-02-19,555,365,1,High,Big,1,0,0,0,0,1,1,2,0,1,10.87090147,143
01-03-19,555,365,1,High,Big,1,0,0,0,0,1,1,11,0,1,10.87090147,115
01-04-19,555,365,1,High,Big,1,0,0,0,0,1,1,41,0,0,10.87090147,121
01-05-19,555,365,1,High,Big,1,0,0,0,0,1,1,72,0,0,10.87090147,110
01-06-19,555,365,1,High,Big,1,0,0,0,0,1,1,102,0,0,10.87090147,112
01-07-19,555,365,1,High,Big,1,1,0,0,0,1,1,30,0,1,10.87090147,125
